Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,PedsSen_Count,Weather_Temperature,Weather_Wind_Gust,Weather_Relative_Humidity,Weather_Precipitation,Is_Holiday
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-04-28,44554.0,13.664582,12.69,75.78214,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-04-29,55027.0,15.045834,28.094997,77.644325,0.8,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-04-30,62648.0,14.943751,19.079998,76.65794,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-01,61290.0,15.189583,29.594994,78.75174,1.7,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-02,67894.0,14.452083,41.249996,71.90452,1.3000002,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-03,74453.0,13.991666,24.615,77.53688,0.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-04,60217.0,13.318752,12.959998,82.01768,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-05,46809.0,14.829165,18.614998,77.30933,0.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-06,55745.0,14.689582,16.89,83.9611,3.9,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-07,61703.0,13.129167,24.930002,79.619514,0.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-08,64346.0,10.724999,25.59,72.24922,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-09,70355.0,10.758332,29.819994,72.25494,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-10,76061.0,9.891666,34.2,72.312706,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-11,61259.0,9.689583,22.424997,75.556145,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-12,44527.0,9.675,11.684999,80.95672,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-13,55193.0,12.433334,14.8049965,82.03333,0.90000004,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-14,62354.0,12.099999,21.630001,82.19178,1.1000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-15,61268.0,16.314585,45.660007,83.59353,12.200001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-16,65824.0,15.539582,50.354996,79.6707,3.1999998,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-17,81091.0,14.360416,21.93,80.043755,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-18,72630.0,11.143749,13.2300005,84.86747,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-19,48377.0,11.160417,13.44,83.740715,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-20,50912.0,13.525001,30.224998,86.260414,16.599998,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-21,55161.0,15.799999,37.86,88.10952,3.1000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-22,62578.0,14.372918,18.255001,89.10516,0.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-23,70801.0,12.291667,13.860001,87.9909,2.6000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-24,72470.0,11.825001,22.005,88.76847,4.7999997,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-25,56027.0,12.895832,34.454998,77.94087,0.90000004,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-26,39330.0,14.660417,50.805008,73.55503,1.5000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-27,52165.0,13.5270815,31.319998,81.29442,1.6000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-28,56628.0,13.212499,30.839998,75.01551,4.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-29,51936.0,11.970833,57.50999,74.92245,3.3999996,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-30,70829.0,14.129166,51.164993,66.33097,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-05-31,73243.0,14.96875,35.535,81.621544,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-01,60874.0,14.243751,22.830002,85.51302,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-02,47649.0,15.952086,26.729998,88.57639,0.6,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-03,45764.0,14.627083,19.994999,89.530266,0.0,1
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-04,57345.0,12.2,18.735,85.20844,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-05,55647.0,13.379166,32.625004,79.80258,0.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-06,61434.0,14.604167,32.774998,77.4922,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-07,68538.0,14.533333,22.214998,87.27801,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-08,64719.0,15.2625,21.765,89.98029,0.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-09,37383.0,16.143747,48.09,87.94126,8.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-10,54510.0,16.610416,37.064995,90.00669,17.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-11,54898.0,13.29375,22.260002,84.81579,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-12,58814.0,11.320832,9.84,82.71698,0.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-13,62974.0,13.308333,30.435001,80.06649,2.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-14,66532.0,15.447915,44.114998,90.724945,27.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-15,55393.0,13.079166,38.669994,74.52371,1.6000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-16,42117.0,13.179166,29.804998,84.13415,7.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-17,52384.0,14.537501,26.49,87.449974,4.5,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-18,60669.0,13.414584,15.720002,91.08721,0.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-19,58413.0,13.825,39.525,80.02,0.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-20,64911.0,12.875,38.819992,74.31901,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-21,72660.0,12.504166,31.724997,78.104836,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-22,60256.0,13.727082,32.729996,78.56277,5.3999996,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-23,43222.0,13.602084,29.909996,88.4642,12.299999,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-24,51307.0,11.479168,12.660002,92.80042,0.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-25,54150.0,12.377084,35.01,85.89258,0.6,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-26,60111.0,13.608333,55.17,77.392784,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-27,75375.0,11.83125,22.964998,82.69923,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-28,65765.0,9.749999,12.825001,91.901115,0.1,1
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-29,60111.0,11.527083,16.364998,84.21075,0.6,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-06-30,41998.0,11.056249,14.534999,84.475746,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-01,50205.0,13.6604185,38.039997,84.305214,10.8,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-02,54710.0,12.879167,43.754997,73.49029,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-03,56967.0,11.783334,24.54,75.899284,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-04,64517.0,8.256249,14.085,84.662346,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-05,68199.0,7.5812497,17.849998,82.69367,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-06,51518.0,10.637499,31.994999,76.53814,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-07,41986.0,10.485415,26.939995,83.20677,0.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-08,61664.0,11.466668,14.610002,89.61566,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-09,65825.0,10.581249,15.195,91.08316,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-10,66996.0,11.0125,14.279999,85.50097,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-11,70281.0,8.583333,16.259998,90.39614,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-12,79106.0,8.258333,22.079998,81.469185,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-13,65245.0,8.76875,23.594997,78.59343,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-14,44021.0,11.841666,43.500004,79.03572,0.5,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-15,52759.0,13.539584,60.15,87.9194,37.8,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-16,71913.0,12.4375,10.424998,96.38037,0.5,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-17,69025.0,11.616666,14.760001,94.513695,11.900001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-18,77681.0,10.729165,12.96,97.32667,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-19,79316.0,13.8479185,28.469997,93.44516,12.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-20,55915.0,13.397918,34.395004,87.451904,21.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-21,40986.0,13.868749,39.315002,85.484535,2.5,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-22,55741.0,12.243749,30.269995,86.53134,7.3999996,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-23,60697.0,12.177083,36.93,76.92277,0.70000005,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-24,62986.0,12.395832,31.41,81.00583,1.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-25,72960.0,12.393748,23.849998,81.45507,0.8000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-26,78611.0,10.827083,15.659999,88.784904,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-27,60322.0,9.783333,9.885,92.43692,0.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-28,46391.0,10.372915,16.589998,90.98816,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-29,56095.0,13.270833,43.245,86.30658,8.7,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-30,59435.0,13.485417,37.499996,88.48273,8.299999,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-07-31,61676.0,12.068749,18.09,89.841095,10.6,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-01,68656.0,10.972916,21.569998,86.26556,6.6999993,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-02,75355.0,11.108334,39.449997,75.49767,2.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-03,60612.0,11.177082,41.955,71.64902,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-04,44014.0,11.720833,35.835,72.75456,0.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-05,55492.0,9.652083,16.800001,81.05199,0.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-06,58127.0,9.360415,14.910001,87.396355,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-07,64562.0,9.018749,12.21,91.39802,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-08,67062.0,11.287501,27.149998,84.919044,4.7000003,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-09,73458.0,10.366666,18.9,84.79177,0.6,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-10,62055.0,11.525001,30.599997,80.66436,0.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-11,45221.0,10.7375,21.675001,87.3183,0.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-12,52964.0,12.839584,43.035,78.53614,0.70000005,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-13,61521.0,11.354167,30.434998,73.24301,0.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-14,64132.0,9.077084,15.539999,79.89034,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-15,69611.0,10.108333,15.074998,86.032646,0.90000004,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-16,74996.0,12.739583,20.355003,84.264626,1.7000002,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-17,51811.0,13.55,33.18,92.26187,15.800001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-18,43811.0,15.600001,56.895008,89.35351,11.6,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-19,51731.0,12.285417,65.49,71.53547,0.9000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-20,58124.0,11.960416,38.925003,70.48452,1.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-21,61459.0,10.647916,16.755,81.43476,0.90000004,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-22,68571.0,10.260417,12.869999,88.32778,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-23,72623.0,13.397916,32.28,81.73175,0.7,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-24,63934.0,13.193749,25.439997,89.39047,6.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-25,42371.0,11.181249,15.075,92.469,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-26,54980.0,13.056249,22.5,88.944214,1.4000002,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-27,55533.0,14.110417,32.610004,87.56717,9.300001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-28,59856.0,14.2,35.579998,83.42391,1.6000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-29,62802.0,15.247916,42.929996,86.603676,6.8999996,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-30,72732.0,13.731251,23.324999,82.0194,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-08-31,54236.0,15.658334,33.659996,88.99723,3.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-01,42499.0,15.810416,39.195,85.77073,16.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-02,53629.0,12.383332,14.5199995,95.147606,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-03,55311.0,15.256249,31.319998,87.29409,5.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-04,59395.0,12.266665,24.404999,77.29261,0.9000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-05,66293.0,11.445832,31.17,73.61985,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-06,65214.0,13.435416,37.98,75.29703,0.8000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-07,52628.0,15.245835,43.575005,83.00322,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-08,40148.0,14.008334,43.604996,74.24927,4.9999995,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-09,54263.0,13.224998,25.920002,69.19158,0.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-10,59161.0,14.812501,36.21,82.6404,0.8,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-11,59337.0,13.185416,40.064995,70.66706,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-12,64836.0,11.027083,14.625,81.69335,0.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-13,68966.0,12.693751,20.94,81.76719,0.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-14,53094.0,14.533333,33.255,87.48298,12.699999,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-15,42810.0,13.281251,38.925,77.46373,7.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-16,59054.0,11.375,31.035,80.84823,4.8999996,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-17,52707.0,10.477083,59.355003,68.33586,1.5000001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-18,57560.0,11.583333,39.059998,64.39199,0.4,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-19,63862.0,13.379166,41.954998,75.32764,0.90000004,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-20,71677.0,13.837502,43.86,84.934715,9.400001,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-21,58768.0,13.516667,27.84,82.02108,0.5,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-22,41547.0,14.345834,24.284998,89.94244,0.90000004,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-23,53217.0,13.960418,25.5,80.91664,0.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-24,54047.0,14.470834,43.8,79.23313,0.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-25,58812.0,12.887498,35.714996,67.55151,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-26,60980.0,13.118751,24.839998,73.804634,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-27,65105.0,13.760417,44.670006,77.80833,4.2999997,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-28,53752.0,13.087501,37.59,59.40864,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-29,38109.0,13.608333,37.754997,69.93641,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-09-30,53770.0,12.852082,19.259998,80.666794,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-01,59768.0,14.843751,33.675,76.24207,0.7,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-02,58142.0,15.299999,53.370003,84.905945,6.2000003,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-03,71037.0,14.445836,38.520004,83.42924,23.9,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-04,78467.0,11.820834,22.874998,81.609276,0.0,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-05,59076.0,13.76875,32.534996,82.25544,12.900002,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-06,42886.0,16.095833,43.935,80.45054,4.3,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-07,56402.0,16.46667,47.625,86.90063,13.2,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-08,64800.0,15.602084,30.959997,79.285194,0.1,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-09,57885.0,14.454167,37.394997,80.47611,6.7999997,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-10,72648.0,12.139584,19.575,76.44874,2.5999994,0
New Zealand,Auckland,NZAUK_1,Sky Tower,Observation Tower,Entertainment,-36.8485,174.7633,2024-10-11,69083.0,12.018749,20.579996,83.9135,1.6,0
